sigma,Id0,Is0,gs,cd,Corr_Vs_Vd,Corr_ER_Is,Corr_BF_Id,Multiplex_metric
543.016707023684,922.20686034723,705.2663896216804,271.60434775888587,1312.5916162681262,0.1722311804304634,0.5743313273493739,0.266422980598932,0.4203771539741529
698.8758723449282,106.63897716881829,853.2722616118826,1354.602047791284,1083.8040683210909,0.2206990797861671,0.9129422576761572,-0.0724440176108871,0.420249120032635
190.2000338448884,266.14568737913453,479.6168076948673,872.9436225513892,3410.9083815561507,0.1480894965312151,0.5450899510560911,0.2940181660183749,0.419554058537233
842.5826613907049,724.7730505669905,667.8227140718266,952.6084106940702,112.42096419373128,0.4367401150214562,0.2228904575160964,0.6159642077702071,0.4194273326431518
264.259573250863,367.9114796835806,440.3669617285933,893.2829554359845,3523.589061922863,0.2244358579861412,0.4259594601513334,0.4122827168740526,0.419121088512693
410.0682702525704,606.0351191439838,696.60532579472,2144.021345055889,168.60589388283998,0.6584643125863506,-0.0474239986662666,0.8846062250774572,0.4185911132055953
230.8142643446941,379.1946213190039,719.5370296230401,3370.8941308220324,2495.517424509919,0.5560384293584595,0.2252811631983515,0.6104940941938065,0.417887628696079
690.199773590775,645.8533392931505,737.4761922219598,2746.502860841448,28.857412430144397,0.6431097042404187,-0.0274983404099992,0.8593478359127457,0.4159247477513732
446.7844589585495,229.3653335648648,448.06291225892153,147.9277206390983,3668.593396289457,0.1225667423033548,0.7911625155971304,0.0384260911766135,0.4147943033868719
397.29918135047257,874.2068814500286,922.9104295988832,605.1883259353735,129.05286486299073,0.2213278173700461,0.52538723231191,0.3019002515264322,0.4136437419191711
636.2399043898916,287.76602224655664,378.4159124707487,2090.357284137852,200.27927879258112,0.3378132526298204,0.0510062652475131,0.775773661650981,0.4133899634492471
754.9142940369013,800.6730852686219,918.5268034792344,966.9128522890152,1757.8192427044348,0.3643530040307391,0.5038965813789056,0.3212173509995764,0.412556966189241
790.6415684572934,666.2648549598879,654.142669643813,967.1142676385592,972.5822922240252,0.444783502923445,0.2441638830518537,0.5805194794577732,0.4123416812548134
558.3657642722803,144.64090159922415,537.8534697879428,3103.8402334879097,2740.907324678135,0.5387575308457915,0.5327874287049101,0.2915727110308592,0.4121800698678847
124.69830863937148,450.47101605514825,465.2568249896432,1569.3120334029545,714.392495094961,0.2095194255904006,0.3357241445030383,0.4809830059666608,0.4083535752348496
278.50670294334793,487.3320827654587,538.0284275979736,2810.518462347095,433.7226918645076,0.5631447365774428,-0.0547361114119385,0.8707963607368162,0.4080301246624388
145.26691248560675,533.4363160566018,618.4258144922362,3983.620857844512,236.0592515761123,0.608512129226163,-0.0547127939621347,0.8704387493625482,0.4078629777002067
409.6955298623218,541.1866166440745,901.007112210728,463.5270070743202,3279.05129033724,0.2448714943450028,0.8838031893210491,-0.0717778611461041,0.4060126640874724
289.75570363002805,387.5820729817994,423.8341450827113,1290.8820066544313,3032.544538633703,0.3585514295009046,0.1437487466445564,0.666595797670513,0.4051722721575347
354.57141620392804,339.3763160720137,658.1705321180966,4807.048233050767,1141.5357673952935,0.565568842333947,0.0874574600883573,0.7190157437186312,0.4032366019034942
791.9379046017651,401.7222763597767,907.273666788428,1358.5300554462165,2841.8127410965094,0.4682404911823002,0.7435193390146455,0.0618511924384002,0.4026852657265229
147.0015320226075,493.7136672933405,738.0785899518785,508.465600500368,459.7107487264229,0.1415712493906109,0.5983742437989203,0.2062159520297965,0.4022950979143584
397.8644333849803,579.149538494144,774.7343743781655,548.5593478776391,3332.3512037595588,0.245366827916223,0.7667431194089953,0.031981410389317,0.3993622648991561
891.0145788654999,630.0906417805295,604.881278970141,1161.6504840768644,1231.969466017052,0.5081164441922211,0.1254884792012511,0.6723642931568174,0.3989263861790343
104.5232979794312,590.2014652995547,946.291374582948,869.729568119158,360.19991567190266,0.3212961137444471,0.4644889568518817,0.3325889304110523,0.398538943631467
286.2246464515455,369.6560933853294,363.74107520814925,3285.057748797785,408.7736053704094,0.3233380400401395,0.1293408626846963,0.665934105014804,0.3976374838497502
